X,Y,Env,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15,L16,L17,L18,L19,L20,L21,L22,L23,L24,L25,L26,L27,L28,L29,L30,L31,L32,L33,L34,L35,L36,L37,L38,L39,L40,L41,L42,L43,L44,L45,L46,L47,L48,L49,L50,L51,L52,L53,L54,L55,L56,L57,L58,L59,L60,L61,L62,L63,L64,L65,L66,L67,L68,L69,L70,L71,L72,L73,L74,L75,L76,L77,L78,L79,L80,L81,L82,L83,L84,L85,L86,L87,L88,L89,L90,L91,L92,L93,L94,L95,L96,L97,L98,L99,L100
551692.7463,4940801.435,0,1,1,1,1,2,1,1,1,1,0,2,0,2,0,0,0,0,2,1,2,0,1,2,0,2,0,2,0,0,2,2,0,1,0,0,2,0,1,1,0,1,2,0,2,0,1,1,0,2,0,1,2,0,1,1,2,1,1,0,1,0,1,1,0,0,1,0,2,1,1,1,1,0,2,1,1,1,1,2,2,1,0,1,2,2,2,0,2,1,0,2,0,0,1,2,0,1,2,1,1
538443.8445,4956629.957,5,2,2,2,1,0,1,2,2,0,1,1,1,2,1,1,2,0,1,1,1,1,0,2,1,0,1,1,0,0,1,0,1,2,1,2,1,0,2,1,2,0,1,2,2,0,0,1,1,1,0,0,2,2,1,1,2,1,1,2,1,0,2,2,1,1,1,1,1,1,0,2,2,0,1,0,1,2,1,0,2,1,2,2,2,0,2,0,0,2,0,2,2,1,1,1,1,2,2,2,2
531336.1451,4945001.25,5,1,2,2,2,1,2,0,1,0,2,1,1,1,1,1,0,0,1,2,2,0,2,1,0,2,2,1,1,0,1,2,1,1,0,1,2,1,2,1,2,1,1,1,2,0,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,2,1,2,2,1,0,1,2,1,1,1,0,0,1,0,1,1,2,0,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,0,0,1,1,0,2
548191.0717,4978527.078,5,1,1,0,1,2,1,2,2,1,2,1,0,1,1,1,1,2,2,1,1,2,2,2,1,2,1,0,0,2,0,1,0,2,2,0,2,2,0,1,1,0,2,0,0,1,1,0,1,2,1,0,1,2,2,1,0,1,1,2,0,1,1,2,2,0,1,1,1,0,1,2,1,1,1,1,1,1,0,2,0,2,2,1,2,0,1,0,1,2,0,0,0,2,1,1,0,1,2,1,1
547194.427,4942578.005,5,0,2,2,1,1,2,2,2,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,0,0,1,1,1,1,2,1,0,0,2,2,1,2,2,1,2,1,2,0,0,0,0,2,1,1,2,0,0,2,2,0,2,0,0,1,2,2,2,1,1,0,0,1,0,1,1,0,0,2,1,1,1,2,0,1,1,1,2,1,0,2,2,2,0,2,1,0,0,1,0,2,2,2,2
482030.5046,4922336.57,5,0,1,2,1,0,1,2,0,2,0,2,0,0,2,2,2,0,2,1,2,2,2,2,0,1,2,2,2,1,1,0,2,2,2,2,2,1,2,2,0,0,2,0,0,1,0,1,2,0,1,0,2,0,1,2,2,0,0,1,1,1,1,1,0,0,1,2,1,1,0,2,2,1,0,2,0,1,0,0,2,2,0,0,0,0,0,1,0,0,2,0,0,2,2,2,2,2,2,2,0
514177.4288,4984884.996,5,2,1,0,1,1,1,1,1,1,1,2,1,0,2,2,0,2,2,1,0,1,2,1,1,1,1,1,2,0,0,2,1,2,1,1,1,2,1,1,0,1,2,1,1,1,0,0,0,2,1,2,1,1,0,2,0,1,0,1,2,1,0,1,1,0,0,1,2,1,1,2,1,2,0,2,0,2,1,1,2,2,0,1,1,0,1,1,0,1,0,2,1,0,2,0,1,1,0,2,1
518714.3142,4980852.526,5,2,2,1,1,1,0,1,1,2,2,2,1,1,1,1,2,0,2,2,0,0,2,0,2,0,0,0,1,1,0,0,0,2,2,2,1,0,1,1,1,1,2,1,1,0,2,2,2,0,0,1,1,0,0,2,0,0,1,2,1,1,0,1,0,0,1,0,1,2,1,2,1,1,0,0,0,2,2,0,0,1,1,0,0,1,1,1,2,1,0,1,1,0,2,0,1,1,2,2,1
544715.5662,4981094.39,5,1,2,2,1,0,2,1,0,2,2,0,0,2,1,1,2,0,1,2,2,2,2,1,1,2,2,0,0,2,0,0,1,1,0,0,2,2,2,1,2,1,1,1,1,1,1,1,1,0,1,0,1,1,0,2,2,0,0,0,1,1,2,1,1,0,0,0,0,1,1,1,1,0,2,1,0,0,1,1,1,2,2,1,1,0,2,2,1,0,2,0,2,1,2,1,1,1,2,2,2
564543.7092,4942582.595,0,1,0,1,0,0,2,1,1,2,1,0,0,1,1,1,1,1,0,2,2,2,2,1,0,0,0,1,0,1,2,0,1,2,0,2,1,2,0,1,1,2,2,1,2,0,0,1,1,0,0,0,2,1,1,2,1,0,2,0,1,1,2,1,1,1,2,1,0,1,2,0,2,0,2,0,0,1,2,0,0,2,0,1,2,2,1,0,1,0,1,2,2,0,1,1,2,1,1,1,2
543042.2821,4991455.669,5,2,0,2,1,0,0,0,2,1,1,1,0,2,1,2,1,1,1,2,2,1,2,0,1,1,1,0,2,1,2,1,1,1,1,1,1,1,0,0,0,0,2,1,0,2,2,0,1,1,1,0,0,1,1,2,0,2,2,2,0,1,2,0,1,1,2,1,1,2,1,1,2,2,2,1,1,1,0,2,2,1,1,0,1,0,1,1,0,1,0,2,0,1,0,1,1,1,0,0,1
555831.5776,4917366.16,5,0,2,2,1,1,2,2,2,1,1,0,2,2,0,1,1,0,1,2,1,2,1,1,1,1,1,0,0,1,1,2,2,2,0,1,1,1,1,1,2,1,0,2,0,0,0,0,0,0,2,2,2,0,0,1,1,0,1,2,0,1,1,0,0,2,0,2,0,2,2,2,2,1,0,1,2,1,1,0,2,0,1,0,2,1,2,2,1,1,0,1,2,1,0,0,0,2,1,2,2
561386.6519,4993070.454,0,2,2,1,2,1,1,2,1,1,1,2,0,1,0,1,0,2,1,1,2,0,0,1,0,1,0,1,0,0,2,2,0,0,1,0,2,1,1,0,2,0,2,0,2,2,1,0,1,2,0,0,2,1,2,2,2,2,2,1,1,1,1,0,0,2,2,1,0,2,1,2,2,0,2,1,1,1,0,2,1,2,1,2,2,0,0,1,1,1,0,1,1,2,0,2,1,1,1,1,1
517707.8564,4939202.857,0,1,2,2,0,2,2,2,2,2,2,1,2,2,1,2,1,0,1,1,1,1,2,0,2,0,1,1,1,0,1,2,1,2,0,1,2,2,0,1,2,1,1,2,2,0,0,0,1,1,1,0,1,1,0,0,2,0,2,2,1,0,1,0,1,0,1,1,1,2,1,0,1,1,1,1,2,2,2,1,2,1,1,2,2,2,0,1,1,0,1,1,1,0,1,1,0,2,2,1,2
484180.357,4980620.111,5,2,1,2,0,2,2,1,2,1,0,1,1,2,2,2,1,0,2,2,2,1,1,2,0,1,1,1,0,1,0,0,0,0,1,2,0,1,1,1,0,2,0,2,1,2,2,1,0,0,0,0,0,1,0,2,1,1,1,0,1,2,0,2,2,0,2,1,2,2,0,0,0,1,2,2,2,2,2,1,0,1,1,0,0,2,1,2,0,0,2,2,2,0,1,0,2,1,1,1,2
496524.7382,4994420.551,5,2,2,2,2,1,1,1,2,1,1,2,1,0,2,2,2,0,2,2,1,1,0,2,0,0,2,2,2,0,1,2,0,2,0,1,0,2,2,0,1,2,2,0,0,1,1,2,1,0,0,1,2,1,1,2,1,1,1,2,1,2,2,2,1,0,1,1,1,1,2,1,0,1,0,2,0,1,1,1,1,1,0,0,1,1,0,1,1,1,1,1,2,0,0,0,1,0,1,1,2
536196.7545,4925588.475,0,0,2,2,1,1,2,1,0,2,2,1,2,2,1,2,1,1,0,2,2,1,1,2,0,2,2,1,1,0,0,0,0,2,2,2,0,1,0,1,2,2,1,1,2,0,0,1,1,1,2,0,1,0,0,1,2,0,1,1,2,1,2,2,1,1,0,1,2,1,1,2,0,0,2,2,1,2,2,0,1,2,1,0,1,1,2,0,1,1,0,1,2,0,1,0,1,0,2,1,2
551107.9976,4955696.407,0,2,0,2,0,1,1,2,1,0,0,0,0,1,1,0,2,1,1,1,2,1,1,0,0,0,0,0,2,0,2,2,1,1,1,1,2,2,1,2,2,0,2,0,2,0,1,0,0,1,2,1,2,1,2,0,0,1,1,1,0,1,2,2,1,1,0,0,0,0,1,1,1,1,2,2,0,0,0,1,1,2,2,2,1,1,0,1,2,0,0,1,1,1,0,0,1,1,2,1,2
534391.2072,4956414.481,5,1,0,1,1,1,1,2,2,0,1,0,0,1,1,2,0,0,1,2,1,1,0,0,1,1,1,0,0,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,2,0,1,0,2,2,0,1,0,2,1,0,1,0,1,1,0,1,2,2,2,2,0,0,1,1,0,2,0,0,2,1,1,2,2,2,1,2,2,0,2,0,1,1,1,1,0,2,0,0,1,2,0,1,2,2,2
485922.9175,4949274.612,0,0,2,2,0,1,0,1,2,2,0,1,0,0,0,2,1,1,0,2,2,2,1,2,2,1,0,2,2,1,1,0,0,0,1,1,1,0,0,2,2,0,2,2,0,0,2,1,2,0,0,2,1,0,2,2,2,2,2,1,2,2,0,0,0,0,2,1,0,0,0,2,2,2,0,2,1,0,1,1,0,1,1,0,0,1,0,2,0,1,1,1,2,0,1,1,1,2,2,2,1
546807.5129,4981349.7,0,2,2,2,1,0,0,1,2,2,1,0,1,2,0,1,0,1,1,1,2,2,2,0,1,0,0,0,1,0,1,0,0,2,1,0,1,1,1,1,2,1,1,2,2,1,2,2,0,1,1,1,2,2,0,2,1,0,0,1,1,0,0,2,2,1,0,1,1,1,2,2,0,0,2,0,0,0,0,1,0,1,1,0,1,0,2,1,2,0,0,2,1,1,2,2,2,2,2,2,1
482950.6191,4974451.639,5,2,1,0,1,1,1,1,1,2,2,1,1,0,0,2,2,1,2,0,0,1,1,1,1,1,1,2,1,0,0,0,0,2,0,0,0,1,1,1,2,2,1,2,1,1,1,2,0,0,0,0,2,2,0,1,0,1,0,1,1,2,1,2,1,0,1,1,1,1,0,1,1,1,1,2,0,1,2,1,1,1,0,0,0,2,0,1,1,0,0,2,2,0,0,0,0,0,2,2,2
522390.8664,4938013.7,0,0,2,2,1,0,2,1,2,0,1,1,2,2,0,1,1,1,1,0,2,1,1,1,0,1,2,1,0,1,1,1,0,2,0,1,2,1,1,0,1,0,2,1,2,1,0,0,2,1,2,2,1,0,1,0,1,0,1,1,1,1,0,0,1,0,0,1,2,1,2,1,1,0,2,1,2,0,2,2,2,2,1,1,2,1,1,1,1,0,1,2,2,1,1,0,1,2,1,2,1
491298.2855,4997276.947,5,2,0,1,1,1,1,2,2,2,0,0,0,0,2,2,1,0,2,2,2,0,0,2,1,1,0,1,2,0,2,1,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,0,0,0,1,1,2,0,2,1,1,1,1,1,2,0,0,1,1,0,1,0,1,0,1,0,1,0,2,0,2,1,1,0,1,0,0,1,1,0,2,1,0,1,1,1,1,0,0,0,2,0,2,1
526838.1527,4990408.602,5,2,1,1,0,2,2,2,2,2,1,1,0,1,1,1,0,1,1,2,1,1,2,1,1,0,1,0,2,2,2,2,0,1,1,2,0,2,0,1,1,0,2,0,1,1,2,1,0,0,1,0,2,1,2,2,0,0,0,2,2,0,2,1,1,0,2,0,1,1,1,2,1,1,0,1,2,2,2,1,1,1,2,2,2,2,1,2,1,1,1,2,0,2,1,0,0,1,1,2,0
558591.0378,4977692.902,5,2,2,1,1,0,0,2,2,2,1,1,0,1,1,0,0,0,1,2,1,0,1,0,1,1,0,0,0,2,1,0,0,2,2,0,1,2,2,0,1,0,2,1,2,2,2,0,0,1,1,1,2,2,1,0,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,0,1,0,1,0,2,1,2,2,1,0,2,2,2,0,2,1,0,2,1,0,1,2,2,2
493980.2461,4952862.911,5,0,1,2,2,0,1,1,1,0,1,1,1,1,1,2,2,2,2,1,0,1,1,0,1,0,1,1,0,1,0,2,1,2,0,1,0,1,1,1,2,1,1,1,1,0,1,0,0,0,1,2,0,0,1,2,0,1,2,1,2,0,1,0,0,0,2,1,2,2,0,2,2,0,0,2,0,2,0,2,0,2,1,0,1,1,2,1,0,1,1,1,0,1,0,2,0,1,1,1,1
491229.5569,4974851.596,5,2,2,2,1,0,2,1,1,0,1,2,1,1,2,2,1,2,1,1,1,0,1,2,0,1,1,0,2,0,1,1,0,0,1,2,2,1,2,1,1,1,2,0,1,1,2,2,1,0,0,2,2,2,2,1,0,0,1,2,0,1,0,1,1,0,1,1,1,2,0,2,1,1,2,2,1,2,1,1,2,0,1,2,1,2,0,2,2,0,1,2,0,1,1,1,1,0,1,1,1
517190.987,4992349.629,5,2,1,2,0,0,2,1,2,2,2,1,0,2,0,1,0,1,0,2,0,1,2,0,1,0,0,1,2,1,0,1,0,1,2,1,0,1,1,1,2,0,2,2,0,0,1,0,1,0,2,0,1,1,2,1,1,2,2,1,2,0,2,1,2,0,1,0,1,0,2,1,1,1,0,1,2,0,2,1,1,2,2,2,1,2,0,2,2,0,1,2,1,1,1,0,0,1,2,2,0
534214.3404,4910314.941,0,0,2,2,1,2,1,2,1,2,0,0,1,1,0,2,0,2,0,0,0,2,2,1,0,0,2,0,2,0,1,2,0,2,1,2,2,2,0,2,2,0,0,0,2,0,2,2,1,0,2,1,0,1,0,1,2,1,0,0,1,1,0,0,2,2,0,2,0,0,2,1,1,1,1,0,0,2,2,0,0,2,1,0,0,1,2,1,0,0,0,2,1,2,0,0,2,2,1,0,1
568645.2831,4993494.546,5,0,2,1,0,0,0,1,2,1,2,1,0,1,0,2,0,2,1,2,2,1,2,1,0,0,2,2,2,0,0,1,0,1,0,1,1,0,1,0,2,0,2,2,1,2,2,0,2,1,1,0,2,1,2,1,1,1,1,2,0,1,0,0,1,0,2,1,2,2,1,1,0,0,2,1,1,1,1,2,0,2,1,1,2,0,1,1,2,1,0,1,1,2,0,2,0,1,1,2,2
548268.0151,4911828.249,0,0,1,1,0,1,1,2,1,0,1,1,2,1,0,2,2,0,1,2,2,2,1,2,1,2,2,0,0,0,1,2,0,2,1,0,2,1,1,1,1,0,2,2,2,0,2,0,2,1,2,1,2,2,1,0,1,2,2,2,2,1,1,1,0,1,0,2,1,1,2,1,1,0,0,1,1,1,1,0,1,2,0,0,2,1,2,2,1,1,0,2,2,2,1,0,0,2,2,1,1
545081.8368,4958315.925,5,2,1,2,1,1,2,2,2,2,1,1,0,2,0,2,1,1,2,2,2,1,2,1,0,0,1,0,2,1,1,1,1,1,2,2,1,0,0,2,1,0,2,2,0,0,1,1,1,0,0,1,1,2,1,0,0,1,2,1,2,1,2,1,1,1,1,1,1,0,1,0,2,2,2,0,1,2,0,1,2,2,2,1,1,1,0,1,0,2,0,2,0,2,1,1,1,2,1,1,2
532525.4541,4992723.01,5,2,1,2,1,2,1,1,2,1,1,0,2,2,1,2,2,0,1,2,1,2,2,0,2,1,2,1,2,2,1,2,1,2,0,0,1,1,1,2,0,0,2,1,0,0,2,0,0,0,0,1,2,2,2,0,1,1,0,2,1,1,2,1,1,0,1,0,1,1,0,2,1,2,1,1,1,0,1,1,0,2,2,2,0,1,0,2,1,1,0,2,2,1,1,0,1,1,1,1,1
520158.4641,4948266.517,0,2,2,1,0,1,2,2,1,0,2,1,0,2,2,2,1,0,0,2,1,2,1,1,2,1,2,0,2,1,0,1,2,1,1,0,1,2,1,1,2,1,1,2,2,0,1,0,1,0,2,0,2,1,1,1,0,2,2,0,1,1,1,0,2,1,1,2,1,2,1,1,1,0,0,0,1,2,2,1,2,2,2,1,2,2,1,1,1,1,2,1,1,0,0,0,1,0,1,1,1
544848.7466,4989308.944,5,2,2,2,1,1,0,2,2,1,1,1,0,2,1,2,0,1,2,2,1,2,1,0,0,1,2,2,1,1,0,0,0,2,0,1,2,1,2,1,1,1,1,2,1,0,2,1,2,0,1,0,1,0,1,1,0,1,2,1,2,2,1,0,1,1,2,2,1,1,0,1,0,2,2,2,0,1,0,1,2,1,2,1,0,0,2,0,1,0,0,1,2,0,0,2,1,1,1,1,1
504881.0706,4963754.251,5,1,1,1,0,1,1,0,2,1,1,1,1,2,1,1,0,2,0,2,1,2,1,1,1,1,0,1,2,0,0,1,0,1,2,0,1,1,2,2,1,1,1,1,0,1,0,0,1,0,1,1,2,1,2,1,2,2,1,2,2,1,2,1,1,0,1,0,1,0,2,2,1,0,2,1,0,2,2,0,1,2,2,1,2,2,1,0,0,1,0,2,1,0,0,1,1,0,0,1,0
562740.1016,4911850.223,5,1,1,2,0,0,2,1,1,0,0,1,2,2,1,0,1,1,2,1,1,2,2,2,0,2,2,2,1,0,2,2,0,1,1,2,1,0,1,0,2,1,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,2,1,0,0,2,1,1,2,1,0,0,2,2,1,0,0,0,1,0,0,0,2,1,1,0,0,1,1,2,0,2,0,2,0,1,2,1,1,0,0,2,1,2,1
528357.3577,4914373.488,0,0,2,2,1,1,2,1,1,0,2,0,2,0,1,2,0,2,0,2,1,1,1,1,1,2,1,2,0,1,1,1,2,2,0,2,0,1,0,1,2,0,0,2,2,1,0,2,0,0,1,2,0,1,1,2,1,0,2,1,2,1,1,0,2,2,2,1,0,2,2,0,2,1,2,1,1,2,2,2,2,2,0,0,1,1,0,0,1,0,0,0,1,2,0,1,1,1,2,2,2
503633.5332,4967878.066,5,1,2,2,1,1,0,1,2,1,0,2,2,0,1,2,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,2,0,2,2,1,2,2,1,1,2,1,0,0,0,0,2,1,0,1,1,1,1,0,0,2,0,2,2,2,2,2,2,1,1,0,0,1,2,1,0,1,2,0,0,2,0,0,1,1,1,2,2,1,0,2,1,2,1,2,0,1,0,0,1,1,1,0,0,1,1
485806.7677,4969057.695,0,0,2,2,1,1,1,1,1,1,0,2,1,1,1,2,2,2,2,1,1,2,1,1,0,0,1,1,1,2,0,2,0,1,1,0,1,1,1,1,2,2,2,2,0,0,1,0,0,1,0,1,1,1,0,1,2,0,0,2,1,1,2,2,1,1,1,0,0,1,0,1,2,0,0,2,0,0,0,1,1,0,1,1,0,2,0,1,0,1,2,2,1,0,2,0,2,1,2,2,1
565271.9186,4973025.629,0,1,2,0,0,0,2,1,1,1,1,1,0,2,0,1,1,1,2,1,2,1,2,1,0,1,0,2,1,0,1,0,0,1,1,0,0,2,0,2,2,0,1,1,0,1,1,0,1,1,1,1,1,2,2,1,1,1,0,1,0,0,0,0,1,1,1,2,2,1,0,0,0,1,1,2,0,1,0,2,1,1,2,1,2,1,0,0,2,1,0,2,2,2,1,2,0,1,2,2,1
499248.2969,4987616.577,5,2,0,2,2,1,2,2,2,2,1,2,1,0,0,1,0,0,0,1,1,0,2,0,1,0,0,0,0,1,1,1,0,1,0,2,2,2,0,0,2,1,2,0,1,1,1,1,2,2,1,1,0,2,0,2,0,0,0,1,2,2,2,2,0,2,2,0,0,0,2,2,1,0,0,2,2,2,2,1,2,2,2,0,0,1,0,2,1,2,0,2,0,0,0,0,0,2,0,2,2
537263.2791,4920179.694,0,0,2,0,1,2,2,2,2,1,2,0,1,1,0,2,1,0,1,1,1,2,1,2,0,1,2,1,0,2,1,2,2,2,2,2,1,1,0,0,1,1,1,1,1,0,0,1,1,1,2,0,2,2,2,2,1,0,1,2,2,1,0,0,1,1,1,2,0,1,1,2,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,2,0,2,0,1,2,1,2,1,1,1,2,0,1
478334.9613,4924981.14,5,0,2,2,1,1,1,0,1,1,0,0,1,1,1,1,1,0,2,0,1,1,0,2,1,0,1,2,2,0,1,1,1,2,1,2,1,2,2,0,0,1,1,2,2,0,0,2,1,0,0,2,0,1,1,1,2,1,1,2,1,1,0,0,2,0,2,0,2,1,1,2,1,1,0,2,0,1,0,0,2,2,1,1,0,1,2,1,1,0,2,1,1,1,0,2,1,0,2,2,1
513799.0274,4987795.141,5,2,2,1,1,0,2,1,2,2,2,1,2,1,1,2,0,2,2,2,2,0,2,1,0,0,0,0,2,0,2,1,2,1,2,1,1,1,1,1,1,0,2,2,1,2,2,1,1,1,0,2,2,2,1,1,0,1,0,2,2,1,1,0,2,0,1,0,2,0,1,2,1,1,1,1,1,1,0,1,0,1,2,0,2,1,2,1,1,2,1,1,1,1,0,0,0,1,0,1,0
506941.6819,4934492.418,0,0,1,2,2,1,0,1,2,2,1,1,0,2,2,1,1,0,1,2,2,2,2,2,0,1,2,0,2,2,1,2,1,2,0,2,2,2,1,1,0,1,1,2,2,1,2,1,0,0,1,1,2,1,0,1,0,1,1,1,0,2,2,0,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,1,2,1,2,2,0,1,1,0,2,1,2,2,1,1,2,2,1,2,2,1,0
507521.9873,4976417.465,5,2,1,2,1,1,1,2,1,0,1,0,0,1,0,2,0,1,2,1,2,2,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,0,2,0,1,2,1,1,0,1,0,2,0,0,0,1,2,1,1,1,2,0,2,0,1,2,1,1,1,1,2,1,0,0,1,1,1,0,0,1,1,1,0,1,2,1,1,1,2,1,0,2,2,0,0,2,1,1,0,1,0,2,1,1
487920.0098,4915181.094,5,0,1,2,2,1,0,1,1,2,2,0,2,0,2,1,1,1,2,2,2,2,2,1,1,0,2,2,0,1,2,0,2,2,0,0,1,1,2,1,0,0,2,1,0,0,0,1,1,0,0,1,2,0,0,1,1,0,1,1,2,1,0,0,0,0,0,1,2,0,2,0,2,1,1,1,1,1,1,0,1,2,0,1,1,0,0,0,0,1,1,0,1,2,2,0,1,1,1,2,0
521345.8045,4975018.502,5,2,1,1,2,2,2,1,2,1,1,1,0,2,0,2,0,2,1,2,1,0,1,2,1,1,2,2,1,0,0,1,0,0,2,1,2,1,2,0,2,0,2,2,0,0,1,2,0,0,2,2,2,0,2,2,0,2,0,1,1,1,1,2,1,1,0,0,0,0,0,1,1,2,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,2,2,1,0,0,1,0,0,1,0,0
531712.198,4974718.957,5,2,2,1,2,2,1,1,1,1,1,1,0,0,2,2,2,1,1,2,2,1,1,1,2,1,0,1,0,0,1,1,1,0,2,2,1,1,1,1,1,1,2,1,0,0,2,0,1,0,0,1,2,2,2,2,1,1,0,2,2,1,2,2,1,0,1,0,2,2,2,1,1,1,1,1,0,0,0,0,2,2,2,1,1,1,2,1,2,1,0,1,1,0,0,0,2,1,1,2,1
482638.7696,4968275.58,0,1,1,2,1,2,2,2,2,2,0,2,0,2,1,1,1,1,0,2,2,2,1,2,1,1,1,1,0,1,0,2,1,1,2,0,1,1,1,1,2,2,2,1,2,0,2,0,0,1,0,1,2,2,2,2,2,1,0,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,0,1,1,1,0,1,0,0,2,0,1,1,0,2,0,1,0,1,2,0,0,0,2,1,1,2,2
514658.4901,4925160.899,0,0,2,1,0,2,2,0,1,0,2,2,1,2,2,1,0,1,1,0,2,0,2,1,1,1,2,0,2,0,0,1,1,1,0,2,2,1,1,1,2,2,1,1,2,1,1,2,2,0,1,0,1,2,2,1,1,0,1,0,0,1,0,2,2,1,1,1,0,1,1,1,2,0,2,2,1,1,2,0,0,2,0,0,1,1,2,1,1,1,1,1,0,1,1,1,2,1,1,0,2
491285.3767,4990305.273,5,2,0,1,1,0,2,1,2,2,1,1,0,0,1,2,2,0,2,2,1,1,1,1,1,2,1,1,1,0,2,1,0,0,0,1,1,2,1,1,2,2,1,0,1,0,2,1,0,0,1,0,1,1,1,1,2,2,0,1,2,2,2,1,1,1,1,0,1,2,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1,2,0,1,0,0,1,2,1,1,0,0,0,1,1,2,1
513938.0302,4991731.075,5,2,2,1,2,2,2,1,2,2,2,1,1,2,1,2,1,0,1,2,1,0,2,0,0,0,0,1,2,0,0,0,2,1,1,2,2,1,1,0,0,2,2,0,2,1,2,0,1,1,1,1,0,2,1,1,1,1,0,2,0,1,0,2,1,1,2,1,2,2,2,2,0,2,0,2,1,1,0,0,1,2,0,1,1,2,2,1,1,1,1,2,1,1,0,0,1,1,2,0,1
550926.6351,4966349.391,5,1,2,2,1,0,0,1,0,1,1,1,1,2,0,0,1,2,2,1,2,0,2,1,1,0,2,0,1,1,1,2,2,1,2,1,1,1,2,1,0,1,2,1,1,1,1,1,2,0,0,1,2,2,0,0,1,1,1,2,1,0,1,1,0,1,1,2,0,1,2,1,0,0,2,2,1,1,2,1,2,1,2,0,1,0,1,0,0,1,1,1,0,1,0,2,2,1,2,1,1
524387.0478,4921177.786,0,0,2,2,0,0,2,1,2,0,2,0,2,2,2,2,0,1,0,0,2,1,1,1,0,2,2,1,1,0,1,1,1,1,0,1,1,2,1,1,1,1,2,1,2,0,0,1,1,1,2,2,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,2,1,2,1,2,0,1,2,1,2,2,1,1,0,0,0,2,1,2,1,2,1,2,1,2,1,1,2,0,1,2,2,0,2
562537.8582,4986234.455,5,2,0,2,0,0,2,0,2,2,1,1,1,2,1,1,2,1,1,2,2,0,2,1,0,0,0,1,2,0,0,1,1,2,1,1,2,1,0,2,2,0,2,2,2,1,1,2,1,2,1,0,2,1,2,1,2,0,2,2,2,0,1,0,2,2,1,2,1,2,1,2,1,0,2,0,0,1,1,2,1,2,2,2,2,2,0,1,2,1,0,2,1,1,0,1,0,2,2,2,0
524867.139,4951758.841,5,1,1,2,1,2,2,2,2,1,2,0,0,2,0,1,0,1,2,2,2,1,2,2,1,1,1,1,1,0,1,2,1,1,2,2,1,0,2,1,0,2,1,2,1,0,2,1,1,1,1,1,2,1,1,0,1,2,2,0,1,0,2,0,1,1,0,2,1,2,1,0,1,2,1,2,0,0,2,1,2,2,2,1,0,0,0,1,0,2,2,2,1,2,2,0,1,0,1,1,1
569626.1267,4975533.957,0,0,0,1,0,2,2,2,0,1,0,2,2,1,0,2,2,0,0,1,2,1,2,2,1,1,0,0,2,0,1,1,0,1,0,0,2,1,1,1,2,0,1,1,0,2,2,0,0,0,0,1,2,2,0,0,0,0,2,0,0,0,2,2,0,1,0,0,0,1,1,1,1,0,2,1,0,1,2,2,0,2,1,2,2,0,0,0,2,2,0,2,2,0,0,1,0,1,2,0,1
528237.4011,4930155.696,0,0,2,2,2,1,2,2,1,1,2,0,2,2,1,2,2,1,0,1,2,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,0,1,0,1,2,2,2,1,1,0,0,1,1,1,1,2,2,1,0,2,0,1,2,0,0,1,1,0,2,1,1,0,1,2,1,2,0,2,1,1,1,2,1,2,1,0,1,2,1,2,1,2,1,2,0,2,2,0,1,1,2,0,2,1,2
552608.9314,4916238.062,0,1,1,2,0,0,1,1,0,1,2,0,2,2,1,1,1,0,2,2,1,1,0,2,0,1,1,1,0,2,2,2,0,2,0,2,0,2,0,2,1,1,0,2,1,1,2,1,1,1,1,0,1,1,0,1,1,2,1,1,0,2,2,1,2,1,1,0,1,1,0,2,2,0,1,1,1,1,2,0,2,2,1,0,1,1,1,2,1,2,0,1,2,1,1,0,1,2,1,2,2
534521.6426,4968040.128,5,2,2,1,2,1,2,1,1,1,2,1,0,1,1,0,1,0,1,2,2,0,2,0,0,0,1,0,2,0,2,0,0,0,0,2,2,1,0,0,1,0,2,1,0,0,2,0,1,1,0,2,0,1,1,1,1,1,0,1,1,0,1,2,2,1,0,2,0,2,1,1,2,2,1,1,0,1,0,0,2,2,1,1,1,0,1,0,0,1,1,2,2,0,1,0,1,1,0,1,1
553554.4333,4928258.906,5,2,2,0,0,1,2,2,1,1,2,1,2,2,2,0,1,0,1,2,1,1,0,0,1,2,1,1,0,2,0,1,0,2,2,0,2,2,1,2,1,0,2,1,0,0,1,2,0,1,0,0,2,1,0,0,1,1,0,0,0,1,2,1,1,2,1,2,0,0,0,2,1,0,1,2,1,2,0,1,2,2,1,2,0,1,2,1,0,0,0,2,1,1,1,0,2,2,2,2,2
